0 	288.15
0.00217143 	289.075
0.00434286 	289.976
0.00651429 	290.765
0.00868571 	291.351
0.0108571 	291.744
0.0130286 	292.023
0.0152 	292.244
0.0173714 	292.435
0.0195429 	292.606
0.0217143 	292.761
0.0238857 	292.904
0.0260571 	293.041
0.0282286 	293.177
0.0304 	293.316
0.0325714 	293.463
0.0347429 	293.621
0.0369143 	293.793
0.0390857 	293.978
0.0412571 	294.176
0.0434286 	294.388
0.0456 	294.613
0.0477714 	294.842
0.0499429 	295.063
0.0521143 	295.264
0.0542857 	295.434
0.0564571 	295.568
0.0586286 	295.673
0.0608 	295.786
0.0629714 	295.983
0.0651429 	296.405
0.0673143 	297.264
0.0694857 	298.847
0.0716571 	301.315
0.0738286 	304.407
0.076 	307.75
