0 	288.15
0.00217143 	290.62
0.00434286 	292.916
0.00651429 	294.777
0.00868571 	296.023
0.0108571 	296.715
0.0130286 	297.032
0.0152 	297.114
0.0173714 	297.057
0.0195429 	296.915
0.0217143 	296.725
0.0238857 	296.51
0.0260571 	296.284
0.0282286 	296.059
0.0304 	295.848
0.0325714 	295.661
0.0347429 	295.506
0.0369143 	295.389
0.0390857 	295.316
0.0412571 	295.288
0.0434286 	295.305
0.0456 	295.37
0.0477714 	295.483
0.0499429 	295.647
0.0521143 	295.862
0.0542857 	296.125
0.0564571 	296.434
0.0586286 	296.785
0.0608 	297.176
0.0629714 	297.621
0.0651429 	298.168
0.0673143 	298.919
0.0694857 	300.101
0.0716571 	302.067
0.0738286 	304.771
0.076 	307.75
