0 	0 	0 	0
0.00217143 	-0.000471679 	-0.126316 	-0.00254592
0.00434286 	-0.000254354 	-0.189874 	-0.00351537
0.00651429 	-9.4777e-05 	-0.207205 	-0.00373633
0.00868571 	-0.000183689 	-0.203629 	-0.00369566
0.0108571 	-0.000266361 	-0.194757 	-0.00356218
0.0130286 	-0.000335181 	-0.184375 	-0.00341463
0.0152 	-0.0003823 	-0.173162 	-0.00327822
0.0173714 	-0.000407021 	-0.161077 	-0.00313079
0.0195429 	-0.000411731 	-0.147714 	-0.00296969
0.0217143 	-0.000400807 	-0.132986 	-0.00279143
0.0238857 	-0.000376577 	-0.117377 	-0.00260023
0.0260571 	-0.000343934 	-0.101512 	-0.0024053
0.0282286 	-0.000308764 	-0.0858315 	-0.00221696
0.0304 	-0.000276464 	-0.0705699 	-0.00204471
0.0325714 	-0.000250421 	-0.0558042 	-0.00189636
0.0347429 	-0.000231241 	-0.0414841 	-0.001778
0.0369143 	-0.000218005 	-0.0274485 	-0.00169438
0.0390857 	-0.000208326 	-0.0134451 	-0.00164974
0.0412571 	-0.0001989 	0.000859985 	-0.00164825
0.0434286 	-0.000186824 	0.0158227 	-0.00169349
0.0456 	-0.000169787 	0.0317489 	-0.00178762
0.0477714 	-0.000146402 	0.04886 	-0.00193115
0.0499429 	-0.000116711 	0.0672547 	-0.00212329
0.0521143 	-8.16903e-05 	0.0868955 	-0.00236124
0.0542857 	-4.26111e-05 	0.107586 	-0.00263853
0.0564571 	-1.51454e-06 	0.128904 	-0.00294423
0.0586286 	3.72151e-05 	0.150125 	-0.00326326
0.0608 	6.34891e-05 	0.170328 	-0.00357969
0.0629714 	6.87964e-05 	0.189097 	-0.00388538
0.0651429 	6.4471e-05 	0.206859 	-0.00417906
0.0673143 	7.35315e-05 	0.223963 	-0.00444205
0.0694857 	0.000132749 	0.238542 	-0.00459242
0.0716571 	-7.15885e-05 	0.234992 	-0.00434023
0.0738286 	-0.000482072 	0.169926 	-0.00307879
0.076 	0 	0 	0
