0 	288.15
0.00217143 	291.056
0.00434286 	293.756
0.00651429 	296.005
0.00868571 	297.669
0.0108571 	298.791
0.0130286 	299.496
0.0152 	299.908
0.0173714 	300.125
0.0195429 	300.214
0.0217143 	300.222
0.0238857 	300.177
0.0260571 	300.101
0.0282286 	300.01
0.0304 	299.913
0.0325714 	299.816
0.0347429 	299.72
0.0369143 	299.629
0.0390857 	299.543
0.0412571 	299.466
0.0434286 	299.398
0.0456 	299.343
0.0477714 	299.304
0.0499429 	299.283
0.0521143 	299.286
0.0542857 	299.319
0.0564571 	299.389
0.0586286 	299.511
0.0608 	299.697
0.0629714 	299.97
0.0651429 	300.375
0.0673143 	301.011
0.0694857 	302.064
0.0716571 	303.659
0.0738286 	305.643
0.076 	307.75
