0 	288.15
0.00217143 	289.597
0.00434286 	290.909
0.00651429 	291.856
0.00868571 	292.409
0.0108571 	292.739
0.0130286 	292.964
0.0152 	293.137
0.0173714 	293.28
0.0195429 	293.403
0.0217143 	293.514
0.0238857 	293.616
0.0260571 	293.714
0.0282286 	293.808
0.0304 	293.903
0.0325714 	294.001
0.0347429 	294.102
0.0369143 	294.209
0.0390857 	294.322
0.0412571 	294.442
0.0434286 	294.573
0.0456 	294.716
0.0477714 	294.874
0.0499429 	295.054
0.0521143 	295.259
0.0542857 	295.496
0.0564571 	295.774
0.0586286 	296.101
0.0608 	296.488
0.0629714 	296.952
0.0651429 	297.541
0.0673143 	298.386
0.0694857 	299.757
0.0716571 	301.944
0.0738286 	304.75
0.076 	307.75
