0 	288.15
0.00217143 	289.571
0.00434286 	290.96
0.00651429 	292.18
0.00868571 	293.045
0.0108571 	293.562
0.0130286 	293.876
0.0152 	294.082
0.0173714 	294.223
0.0195429 	294.324
0.0217143 	294.401
0.0238857 	294.467
0.0260571 	294.531
0.0282286 	294.598
0.0304 	294.672
0.0325714 	294.755
0.0347429 	294.85
0.0369143 	294.956
0.0390857 	295.074
0.0412571 	295.206
0.0434286 	295.351
0.0456 	295.51
0.0477714 	295.683
0.0499429 	295.872
0.0521143 	296.075
0.0542857 	296.293
0.0564571 	296.53
0.0586286 	296.793
0.0608 	297.096
0.0629714 	297.465
0.0651429 	297.939
0.0673143 	298.612
0.0694857 	299.713
0.0716571 	301.659
0.0738286 	304.505
0.076 	307.75
