0 	288.15
0.00217143 	289.145
0.00434286 	290.096
0.00651429 	290.882
0.00868571 	291.418
0.0108571 	291.763
0.0130286 	292.013
0.0152 	292.223
0.0173714 	292.41
0.0195429 	292.581
0.0217143 	292.737
0.0238857 	292.885
0.0260571 	293.025
0.0282286 	293.164
0.0304 	293.31
0.0325714 	293.468
0.0347429 	293.645
0.0369143 	293.843
0.0390857 	294.066
0.0412571 	294.321
0.0434286 	294.615
0.0456 	294.955
0.0477714 	295.342
0.0499429 	295.778
0.0521143 	296.257
0.0542857 	296.769
0.0564571 	297.301
0.0586286 	297.842
0.0608 	298.39
0.0629714 	298.937
0.0651429 	299.499
0.0673143 	300.17
0.0694857 	301.187
0.0716571 	302.883
0.0738286 	305.198
0.076 	307.75
