0 	0 	0 	0
0.00217143 	3.46108e-05 	-0.135649 	-0.00156736
0.00434286 	0.000375526 	-0.207888 	-0.00250525
0.00651429 	0.000864532 	-0.230705 	-0.00295588
0.00868571 	0.00136046 	-0.224854 	-0.00316353
0.0108571 	0.00174734 	-0.209908 	-0.00328231
0.0130286 	0.00196822 	-0.193323 	-0.00337271
0.0152 	0.00203241 	-0.176879 	-0.00344129
0.0173714 	0.0019757 	-0.161238 	-0.00349053
0.0195429 	0.00184701 	-0.146711 	-0.00352756
0.0217143 	0.00168344 	-0.133211 	-0.00355121
0.0238857 	0.00150729 	-0.120442 	-0.00356146
0.0260571 	0.00132996 	-0.108064 	-0.00355798
0.0282286 	0.00115744 	-0.095785 	-0.00353988
0.0304 	0.000992752 	-0.0833939 	-0.00350546
0.0325714 	0.000838879 	-0.0707631 	-0.00345355
0.0347429 	0.000695898 	-0.0578342 	-0.00338634
0.0369143 	0.0005667 	-0.0445978 	-0.00330066
0.0390857 	0.000453308 	-0.0310788 	-0.0031932
0.0412571 	0.000354259 	-0.0173265 	-0.00306708
0.0434286 	0.000270297 	-0.00340124 	-0.00292439
0.0456 	0.000199543 	0.0106217 	-0.00276725
0.0477714 	0.000139823 	0.0246702 	-0.00259775
0.0499429 	9.03433e-05 	0.0386577 	-0.00241823
0.0521143 	5.07934e-05 	0.0524604 	-0.00223147
0.0542857 	2.01243e-05 	0.0659646 	-0.00203989
0.0564571 	-3.10086e-06 	0.0791378 	-0.00184433
0.0586286 	-2.10899e-05 	0.0921838 	-0.00164147
0.0608 	-3.6784e-05 	0.105511 	-0.00142413
0.0629714 	-5.26334e-05 	0.11947 	-0.00118577
0.0651429 	-6.98683e-05 	0.13438 	-0.000920388
0.0673143 	-8.94659e-05 	0.150645 	-0.000619975
0.0694857 	-0.000109671 	0.167722 	-0.000282832
0.0716571 	-4.96874e-05 	0.17469 	2.89314e-06
0.0738286 	6.89162e-05 	0.133637 	4.94984e-05
0.076 	0 	0 	0
