0 	288.15
0.00217143 	289.59
0.00434286 	290.895
0.00651429 	291.836
0.00868571 	292.384
0.0108571 	292.71
0.0130286 	292.935
0.0152 	293.108
0.0173714 	293.25
0.0195429 	293.374
0.0217143 	293.486
0.0238857 	293.589
0.0260571 	293.688
0.0282286 	293.784
0.0304 	293.879
0.0325714 	293.978
0.0347429 	294.08
0.0369143 	294.188
0.0390857 	294.301
0.0412571 	294.422
0.0434286 	294.553
0.0456 	294.698
0.0477714 	294.861
0.0499429 	295.047
0.0521143 	295.262
0.0542857 	295.513
0.0564571 	295.811
0.0586286 	296.167
0.0608 	296.591
0.0629714 	297.098
0.0651429 	297.724
0.0673143 	298.595
0.0694857 	299.983
0.0716571 	302.146
0.0738286 	304.867
0.076 	307.75
