0 	288.15
0.00217143 	290.676
0.00434286 	293.019
0.00651429 	294.911
0.00868571 	296.159
0.0108571 	296.831
0.0130286 	297.128
0.0152 	297.214
0.0173714 	297.185
0.0195429 	297.09
0.0217143 	296.959
0.0238857 	296.808
0.0260571 	296.647
0.0282286 	296.484
0.0304 	296.329
0.0325714 	296.186
0.0347429 	296.063
0.0369143 	295.965
0.0390857 	295.897
0.0412571 	295.863
0.0434286 	295.865
0.0456 	295.905
0.0477714 	295.987
0.0499429 	296.113
0.0521143 	296.284
0.0542857 	296.497
0.0564571 	296.748
0.0586286 	297.037
0.0608 	297.367
0.0629714 	297.761
0.0651429 	298.267
0.0673143 	298.981
0.0694857 	300.136
0.0716571 	302.081
0.0738286 	304.774
0.076 	307.75
