0 	288.15
0.00217143 	289.586
0.00434286 	290.899
0.00651429 	291.858
0.00868571 	292.399
0.0108571 	292.695
0.0130286 	292.884
0.0152 	293.025
0.0173714 	293.142
0.0195429 	293.249
0.0217143 	293.352
0.0238857 	293.455
0.0260571 	293.562
0.0282286 	293.68
0.0304 	293.811
0.0325714 	293.954
0.0347429 	294.108
0.0369143 	294.272
0.0390857 	294.446
0.0412571 	294.63
0.0434286 	294.824
0.0456 	295.029
0.0477714 	295.244
0.0499429 	295.47
0.0521143 	295.703
0.0542857 	295.943
0.0564571 	296.193
0.0586286 	296.464
0.0608 	296.774
0.0629714 	297.144
0.0651429 	297.614
0.0673143 	298.276
0.0694857 	299.367
0.0716571 	301.344
0.0738286 	304.313
0.076 	307.75
