0 	0 	0 	0
0.00217143 	0.000265305 	-0.0556178 	-0.000176131
0.00434286 	0.000670212 	-0.0841929 	-0.000233041
0.00651429 	0.00104973 	-0.0914076 	-0.000251687
0.00868571 	0.0013489 	-0.0860387 	-0.000330499
0.0108571 	0.00159884 	-0.0765769 	-0.000495027
0.0130286 	0.00183502 	-0.0669621 	-0.000718193
0.0152 	0.00207028 	-0.0580194 	-0.000975886
0.0173714 	0.00230389 	-0.0497389 	-0.00125575
0.0195429 	0.00253428 	-0.0419995 	-0.00155166
0.0217143 	0.0027602 	-0.0346594 	-0.00186245
0.0238857 	0.00297818 	-0.0276025 	-0.00218904
0.0260571 	0.00317828 	-0.0208113 	-0.00252858
0.0282286 	0.00334405 	-0.0143426 	-0.00287252
0.0304 	0.00345902 	-0.0082565 	-0.0032081
0.0325714 	0.00351304 	-0.00257297 	-0.00352036
0.0347429 	0.00350492 	0.00268226 	-0.00379084
0.0369143 	0.00343692 	0.00766782 	-0.00400249
0.0390857 	0.00330761 	0.0125715 	-0.00413109
0.0412571 	0.00311647 	0.0174275 	-0.00414235
0.0434286 	0.00286093 	0.022359 	-0.00398056
0.0456 	0.00253649 	0.0276691 	-0.00355434
0.0477714 	0.00214355 	0.033977 	-0.00273325
0.0499429 	0.00169193 	0.042172 	-0.00135577
0.0521143 	0.00120858 	0.0530713 	0.000640807
0.0542857 	0.000712936 	0.0670347 	0.00305013
0.0564571 	0.000238625 	0.084155 	0.00547068
0.0586286 	-0.000156587 	0.104995 	0.00757167
0.0608 	-0.000460868 	0.130184 	0.00915386
0.0629714 	-0.000718224 	0.159138 	0.0101118
0.0651429 	-0.000927686 	0.190312 	0.0103892
0.0673143 	-0.00100171 	0.221135 	0.00988589
0.0694857 	-0.000857275 	0.244148 	0.0085167
0.0716571 	-0.000536988 	0.24158 	0.00621677
0.0738286 	-0.000204812 	0.178066 	0.00325821
0.076 	0 	0 	0
