0 	288.15
0.00217143 	289.285
0.00434286 	290.343
0.00651429 	291.168
0.00868571 	291.688
0.0108571 	292.001
0.0130286 	292.208
0.0152 	292.359
0.0173714 	292.479
0.0195429 	292.578
0.0217143 	292.664
0.0238857 	292.739
0.0260571 	292.807
0.0282286 	292.87
0.0304 	292.93
0.0325714 	292.988
0.0347429 	293.045
0.0369143 	293.1
0.0390857 	293.155
0.0412571 	293.21
0.0434286 	293.267
0.0456 	293.329
0.0477714 	293.4
0.0499429 	293.488
0.0521143 	293.607
0.0542857 	293.776
0.0564571 	294.023
0.0586286 	294.386
0.0608 	294.909
0.0629714 	295.655
0.0651429 	296.71
0.0673143 	298.168
0.0694857 	300.097
0.0716571 	302.448
0.0738286 	305.042
0.076 	307.75
