0 	288.15
0.00217143 	289.433
0.00434286 	290.557
0.00651429 	291.32
0.00868571 	291.747
0.0108571 	292.01
0.0130286 	292.204
0.0152 	292.368
0.0173714 	292.517
0.0195429 	292.659
0.0217143 	292.799
0.0238857 	292.942
0.0260571 	293.094
0.0282286 	293.256
0.0304 	293.43
0.0325714 	293.611
0.0347429 	293.8
0.0369143 	293.994
0.0390857 	294.197
0.0412571 	294.41
0.0434286 	294.634
0.0456 	294.87
0.0477714 	295.122
0.0499429 	295.386
0.0521143 	295.66
0.0542857 	295.939
0.0564571 	296.221
0.0586286 	296.512
0.0608 	296.832
0.0629714 	297.205
0.0651429 	297.668
0.0673143 	298.311
0.0694857 	299.366
0.0716571 	301.305
0.0738286 	304.276
0.076 	307.75
