0 	0 	0 	0
0.00217143 	0.000614235 	-0.117818 	0.000255804
0.00434286 	0.000545329 	-0.160086 	0.0011588
0.00651429 	0.000259134 	-0.159587 	0.00222948
0.00868571 	-0.000102096 	-0.140777 	0.00305932
0.0108571 	-0.000811698 	-0.118535 	0.00340449
0.0130286 	-0.00138103 	-0.100917 	0.00322671
0.0152 	-0.00143883 	-0.090693 	0.00274142
0.0173714 	-0.0016316 	-0.0859198 	0.00223789
0.0195429 	-0.00223062 	-0.0833324 	0.00184627
0.0217143 	-0.00289446 	-0.0811312 	0.00154233
0.0238857 	-0.00347349 	-0.0786485 	0.00128496
0.0260571 	-0.0039592 	-0.0756426 	0.00104926
0.0282286 	-0.00436753 	-0.0720091 	0.000822104
0.0304 	-0.00471151 	-0.0676932 	0.000596909
0.0325714 	-0.00499882 	-0.0626672 	0.000370221
0.0347429 	-0.00523418 	-0.056917 	0.000140031
0.0369143 	-0.00542066 	-0.0504318 	-9.55629e-05
0.0390857 	-0.00554853 	-0.0431247 	-0.000339091
0.0412571 	-0.00559995 	-0.0347789 	-0.000591943
0.0434286 	-0.00555719 	-0.0252571 	-0.000853903
0.0456 	-0.00541941 	-0.0147156 	-0.0011192
0.0477714 	-0.00520369 	-0.00357524 	-0.00137757
0.0499429 	-0.00491143 	0.00833444 	-0.00163361
0.0521143 	-0.00455076 	0.0211197 	-0.00188855
0.0542857 	-0.00414367 	0.034225 	-0.00213145
0.0564571 	-0.00370759 	0.0473057 	-0.0023598
0.0586286 	-0.00325713 	0.0602881 	-0.00257629
0.0608 	-0.00280166 	0.0734268 	-0.00278545
0.0629714 	-0.00234902 	0.0871655 	-0.00298806
0.0651429 	-0.00191382 	0.10194 	-0.00317429
0.0673143 	-0.00151061 	0.118132 	-0.00331366
0.0694857 	-0.0010969 	0.134246 	-0.00331084
0.0716571 	-0.000418163 	0.138737 	-0.00292216
0.0738286 	0.000210647 	0.103479 	-0.00186681
0.076 	0 	0 	0
