0 	288.15
0.00217143 	288.976
0.00434286 	289.768
0.00651429 	290.44
0.00868571 	290.918
0.0108571 	291.223
0.0130286 	291.421
0.0152 	291.56
0.0173714 	291.663
0.0195429 	291.742
0.0217143 	291.805
0.0238857 	291.855
0.0260571 	291.892
0.0282286 	291.919
0.0304 	291.936
0.0325714 	291.942
0.0347429 	291.938
0.0369143 	291.924
0.0390857 	291.9
0.0412571 	291.867
0.0434286 	291.827
0.0456 	291.784
0.0477714 	291.75
0.0499429 	291.746
0.0521143 	291.803
0.0542857 	291.951
0.0564571 	292.217
0.0586286 	292.631
0.0608 	293.238
0.0629714 	294.08
0.0651429 	295.214
0.0673143 	296.74
0.0694857 	298.787
0.0716571 	301.403
0.0738286 	304.465
0.076 	307.75
