0 	288.15
0.00217143 	290.737
0.00434286 	293.187
0.00651429 	295.306
0.00868571 	296.962
0.0108571 	298.159
0.0130286 	298.978
0.0152 	299.522
0.0173714 	299.878
0.0195429 	300.103
0.0217143 	300.229
0.0238857 	300.276
0.0260571 	300.257
0.0282286 	300.176
0.0304 	300.042
0.0325714 	299.871
0.0347429 	299.68
0.0369143 	299.483
0.0390857 	299.293
0.0412571 	299.12
0.0434286 	298.97
0.0456 	298.849
0.0477714 	298.761
0.0499429 	298.706
0.0521143 	298.688
0.0542857 	298.71
0.0564571 	298.778
0.0586286 	298.902
0.0608 	299.095
0.0629714 	299.377
0.0651429 	299.794
0.0673143 	300.444
0.0694857 	301.531
0.0716571 	303.233
0.0738286 	305.412
0.076 	307.75
