0 	288.15
0.00217143 	289.287
0.00434286 	290.354
0.00651429 	291.192
0.00868571 	291.724
0.0108571 	292.042
0.0130286 	292.248
0.0152 	292.397
0.0173714 	292.513
0.0195429 	292.607
0.0217143 	292.687
0.0238857 	292.756
0.0260571 	292.817
0.0282286 	292.873
0.0304 	292.926
0.0325714 	292.976
0.0347429 	293.026
0.0369143 	293.076
0.0390857 	293.129
0.0412571 	293.186
0.0434286 	293.251
0.0456 	293.326
0.0477714 	293.416
0.0499429 	293.53
0.0521143 	293.676
0.0542857 	293.87
0.0564571 	294.135
0.0586286 	294.502
0.0608 	295.017
0.0629714 	295.741
0.0651429 	296.749
0.0673143 	298.145
0.0694857 	300.048
0.0716571 	302.419
0.0738286 	305.038
0.076 	307.75
