0 	288.15
0.00217143 	289.612
0.00434286 	290.904
0.00651429 	291.797
0.00868571 	292.306
0.0108571 	292.62
0.0130286 	292.848
0.0152 	293.033
0.0173714 	293.197
0.0195429 	293.348
0.0217143 	293.492
0.0238857 	293.634
0.0260571 	293.777
0.0282286 	293.927
0.0304 	294.087
0.0325714 	294.255
0.0347429 	294.432
0.0369143 	294.614
0.0390857 	294.804
0.0412571 	295
0.0434286 	295.202
0.0456 	295.411
0.0477714 	295.63
0.0499429 	295.861
0.0521143 	296.108
0.0542857 	296.375
0.0564571 	296.67
0.0586286 	297
0.0608 	297.376
0.0629714 	297.816
0.0651429 	298.363
0.0673143 	299.108
0.0694857 	300.272
0.0716571 	302.196
0.0738286 	304.832
0.076 	307.75
