0 	288.15
0.00217143 	288.882
0.00434286 	289.593
0.00651429 	290.225
0.00868571 	290.71
0.0108571 	291.036
0.0130286 	291.246
0.0152 	291.387
0.0173714 	291.482
0.0195429 	291.547
0.0217143 	291.589
0.0238857 	291.614
0.0260571 	291.624
0.0282286 	291.621
0.0304 	291.606
0.0325714 	291.581
0.0347429 	291.546
0.0369143 	291.503
0.0390857 	291.451
0.0412571 	291.391
0.0434286 	291.325
0.0456 	291.253
0.0477714 	291.182
0.0499429 	291.115
0.0521143 	291.073
0.0542857 	291.09
0.0564571 	291.217
0.0586286 	291.51
0.0608 	292.034
0.0629714 	292.856
0.0651429 	294.043
0.0673143 	295.691
0.0694857 	297.921
0.0716571 	300.786
0.0738286 	304.145
0.076 	307.75
