0 	288.15
0.00217143 	289.541
0.00434286 	290.78
0.00651429 	291.649
0.00868571 	292.147
0.0108571 	292.453
0.0130286 	292.673
0.0152 	292.854
0.0173714 	293.012
0.0195429 	293.16
0.0217143 	293.301
0.0238857 	293.441
0.0260571 	293.583
0.0282286 	293.734
0.0304 	293.896
0.0325714 	294.069
0.0347429 	294.252
0.0369143 	294.442
0.0390857 	294.641
0.0412571 	294.847
0.0434286 	295.062
0.0456 	295.285
0.0477714 	295.516
0.0499429 	295.756
0.0521143 	296.003
0.0542857 	296.256
0.0564571 	296.519
0.0586286 	296.804
0.0608 	297.125
0.0629714 	297.508
0.0651429 	297.993
0.0673143 	298.668
0.0694857 	299.763
0.0716571 	301.697
0.0738286 	304.524
0.076 	307.75
