0 	288.15
0.00217143 	289.373
0.00434286 	290.492
0.00651429 	291.343
0.00868571 	291.873
0.0108571 	292.192
0.0130286 	292.407
0.0152 	292.565
0.0173714 	292.685
0.0195429 	292.778
0.0217143 	292.847
0.0238857 	292.896
0.0260571 	292.93
0.0282286 	292.955
0.0304 	292.976
0.0325714 	292.996
0.0347429 	293.021
0.0369143 	293.059
0.0390857 	293.124
0.0412571 	293.234
0.0434286 	293.406
0.0456 	293.654
0.0477714 	293.981
0.0499429 	294.378
0.0521143 	294.838
0.0542857 	295.362
0.0564571 	295.969
0.0586286 	296.673
0.0608 	297.482
0.0629714 	298.408
0.0651429 	299.466
0.0673143 	300.698
0.0694857 	302.18
0.0716571 	303.917
0.0738286 	305.804
0.076 	307.75
