0 	0 	0 	0
0.00217143 	0.000219156 	-0.071857 	0.000212275
0.00434286 	0.000606793 	-0.109228 	0.000353567
0.00651429 	0.00104088 	-0.117809 	0.000472561
0.00868571 	0.0014933 	-0.109304 	0.000598367
0.0108571 	0.00194897 	-0.0952126 	0.000719832
0.0130286 	0.00239243 	-0.0806154 	0.000835026
0.0152 	0.00282131 	-0.0664916 	0.000950727
0.0173714 	0.00323272 	-0.0533024 	0.00106314
0.0195429 	0.00363731 	-0.0416241 	0.00116221
0.0217143 	0.00404766 	-0.0317432 	0.00123994
0.0238857 	0.00447197 	-0.0235346 	0.00129363
0.0260571 	0.00491847 	-0.0167609 	0.0013237
0.0282286 	0.00539679 	-0.0112702 	0.00133179
0.0304 	0.00591726 	-0.00693153 	0.00132028
0.0325714 	0.00648742 	-0.00356757 	0.00129132
0.0347429 	0.00712293 	-0.000969414 	0.00124797
0.0369143 	0.00780088 	0.00114309 	0.00119958
0.0390857 	0.00851817 	0.00324678 	0.00114551
0.0412571 	0.00926534 	0.00561015 	0.00108356
0.0434286 	0.00996792 	0.00834829 	0.00102151
0.0456 	0.0105824 	0.011865 	0.000962512
0.0477714 	0.0110605 	0.0166558 	0.000907259
0.0499429 	0.0113334 	0.0228998 	0.000854769
0.0521143 	0.0113515 	0.030391 	0.000801109
0.0542857 	0.011123 	0.0390066 	0.00074647
0.0564571 	0.0106717 	0.0488721 	0.000700273
0.0586286 	0.00999454 	0.0603568 	0.000684109
0.0608 	0.00908753 	0.0741781 	0.000732902
0.0629714 	0.00793038 	0.0914563 	0.000866418
0.0651429 	0.00669305 	0.11361 	0.00105525
0.0673143 	0.00559586 	0.141268 	0.00121063
0.0694857 	0.00450084 	0.171116 	0.00122412
0.0716571 	0.00324005 	0.185963 	0.00103941
0.0738286 	0.00167873 	0.148036 	0.00065208
0.076 	0 	0 	0
