0 	0 	0 	0
0.00217143 	0.00158216 	-0.102152 	-0.0038569
0.00434286 	0.000515251 	-0.135646 	-0.00553412
0.00651429 	-0.000316267 	-0.128033 	-0.00564771
0.00868571 	-0.000442166 	-0.108044 	-0.00498253
0.0108571 	-0.000763611 	-0.0846774 	-0.00387258
0.0130286 	-0.00122025 	-0.0586021 	-0.00244759
0.0152 	-0.00173571 	-0.0306159 	-0.000780253
0.0173714 	-0.00222319 	-0.00173179 	0.000932441
0.0195429 	-0.00263857 	0.0261754 	0.00240688
0.0217143 	-0.00293807 	0.0495801 	0.00338062
0.0238857 	-0.00307745 	0.0666363 	0.00384443
0.0260571 	-0.00309524 	0.0778316 	0.00390049
0.0282286 	-0.00299525 	0.083995 	0.0036804
0.0304 	-0.00274618 	0.0861043 	0.00333115
0.0325714 	-0.0023811 	0.0856399 	0.00294532
0.0347429 	-0.00194696 	0.0842333 	0.00260559
0.0369143 	-0.00150478 	0.0832901 	0.00236895
0.0390857 	-0.00109824 	0.0836166 	0.0022627
0.0412571 	-0.00075177 	0.0852381 	0.00229065
0.0434286 	-0.000461441 	0.0874148 	0.00243944
0.0456 	-0.00018947 	0.0888073 	0.00266505
0.0477714 	8.7971e-05 	0.0877796 	0.00290908
0.0499429 	0.000379271 	0.0830005 	0.00309663
0.0521143 	0.000678682 	0.0737954 	0.00315804
0.0542857 	0.000976077 	0.0594861 	0.00302362
0.0564571 	0.00128545 	0.0396647 	0.00258496
0.0586286 	0.00165045 	0.0161044 	0.0017977
0.0608 	0.00207488 	-0.00711608 	0.000800755
0.0629714 	0.00244258 	-0.0268332 	-0.000197217
0.0651429 	0.00253248 	-0.0415173 	-0.00107298
0.0673143 	0.00192306 	-0.0490026 	-0.00177534
0.0694857 	0.000402618 	-0.0440536 	-0.00226199
0.0716571 	0.00335423 	-0.0155814 	-0.00241396
0.0738286 	0.00800004 	0.0184308 	-0.00165281
0.076 	0 	0 	0
