0 	288.15
0.00217143 	289.494
0.00434286 	290.802
0.00651429 	291.931
0.00868571 	292.706
0.0108571 	293.153
0.0130286 	293.417
0.0152 	293.592
0.0173714 	293.718
0.0195429 	293.816
0.0217143 	293.901
0.0238857 	293.984
0.0260571 	294.069
0.0282286 	294.161
0.0304 	294.263
0.0325714 	294.375
0.0347429 	294.499
0.0369143 	294.634
0.0390857 	294.78
0.0412571 	294.938
0.0434286 	295.107
0.0456 	295.287
0.0477714 	295.479
0.0499429 	295.682
0.0521143 	295.896
0.0542857 	296.122
0.0564571 	296.362
0.0586286 	296.627
0.0608 	296.933
0.0629714 	297.303
0.0651429 	297.778
0.0673143 	298.449
0.0694857 	299.551
0.0716571 	301.515
0.0738286 	304.418
0.076 	307.75
