0 	288.15
0.00217143 	289.264
0.00434286 	290.32
0.00651429 	291.164
0.00868571 	291.71
0.0108571 	292.037
0.0130286 	292.25
0.0152 	292.402
0.0173714 	292.519
0.0195429 	292.612
0.0217143 	292.69
0.0238857 	292.757
0.0260571 	292.815
0.0282286 	292.868
0.0304 	292.915
0.0325714 	292.96
0.0347429 	293.003
0.0369143 	293.046
0.0390857 	293.09
0.0412571 	293.135
0.0434286 	293.184
0.0456 	293.24
0.0477714 	293.305
0.0499429 	293.388
0.0521143 	293.496
0.0542857 	293.642
0.0564571 	293.848
0.0586286 	294.144
0.0608 	294.576
0.0629714 	295.2
0.0651429 	296.093
0.0673143 	297.362
0.0694857 	299.196
0.0716571 	301.711
0.0738286 	304.661
0.076 	307.75
