0 	0 	0 	0
0.00217143 	-0.00034471 	-0.115945 	-0.000456613
0.00434286 	-0.000380631 	-0.169169 	-0.000471839
0.00651429 	-0.000416314 	-0.181737 	-0.000477814
0.00868571 	-0.00059788 	-0.17753 	-0.000579714
0.0108571 	-0.000867415 	-0.170308 	-0.000689845
0.0130286 	-0.00119152 	-0.16295 	-0.000781306
0.0152 	-0.00152276 	-0.155595 	-0.000854443
0.0173714 	-0.00183865 	-0.148085 	-0.000911481
0.0195429 	-0.00212787 	-0.140275 	-0.00095401
0.0217143 	-0.00238575 	-0.132052 	-0.000983286
0.0238857 	-0.00260149 	-0.123252 	-0.00100078
0.0260571 	-0.00276133 	-0.113589 	-0.00100782
0.0282286 	-0.00285555 	-0.102873 	-0.00100521
0.0304 	-0.00288318 	-0.0911669 	-0.000996078
0.0325714 	-0.0028604 	-0.0786536 	-0.000983741
0.0347429 	-0.0028034 	-0.0654635 	-0.000971741
0.0369143 	-0.00272172 	-0.0516378 	-0.000965995
0.0390857 	-0.00262308 	-0.0371716 	-0.000972319
0.0412571 	-0.00251237 	-0.0220647 	-0.00099661
0.0434286 	-0.0023925 	-0.00636637 	-0.00104474
0.0456 	-0.00226458 	0.0100962 	-0.00112234
0.0477714 	-0.00213047 	0.0274563 	-0.00123412
0.0499429 	-0.00199155 	0.0455287 	-0.0013826
0.0521143 	-0.00184584 	0.064044 	-0.00156835
0.0542857 	-0.0016912 	0.0825613 	-0.00178937
0.0564571 	-0.00153112 	0.100448 	-0.00203979
0.0586286 	-0.00137195 	0.117149 	-0.00231325
0.0608 	-0.00120964 	0.13273 	-0.00261131
0.0629714 	-0.00103705 	0.147773 	-0.00294135
0.0651429 	-0.00085783 	0.162687 	-0.00330212
0.0673143 	-0.000679469 	0.177599 	-0.00367555
0.0694857 	-0.000494164 	0.191348 	-0.00398266
0.0716571 	-0.000382964 	0.192185 	-0.00384747
0.0738286 	-0.000303059 	0.142179 	-0.00256498
0.076 	0 	0 	0
