0 	288.15
0.00217143 	289.268
0.00434286 	290.314
0.00651429 	291.124
0.00868571 	291.632
0.0108571 	291.941
0.0130286 	292.151
0.0152 	292.31
0.0173714 	292.44
0.0195429 	292.551
0.0217143 	292.65
0.0238857 	292.74
0.0260571 	292.823
0.0282286 	292.904
0.0304 	292.983
0.0325714 	293.062
0.0347429 	293.139
0.0369143 	293.213
0.0390857 	293.287
0.0412571 	293.36
0.0434286 	293.437
0.0456 	293.517
0.0477714 	293.603
0.0499429 	293.701
0.0521143 	293.814
0.0542857 	293.952
0.0564571 	294.13
0.0586286 	294.371
0.0608 	294.714
0.0629714 	295.222
0.0651429 	295.986
0.0673143 	297.138
0.0694857 	298.896
0.0716571 	301.426
0.0738286 	304.495
0.076 	307.75
