0 	0 	0 	0
0.00217143 	-0.000284478 	-0.122833 	-0.00181292
0.00434286 	-0.000223192 	-0.18181 	-0.00296804
0.00651429 	-0.000195687 	-0.196297 	-0.00351838
0.00868571 	-0.000292236 	-0.192936 	-0.0037452
0.0108571 	-0.000394487 	-0.185447 	-0.00384395
0.0130286 	-0.00049585 	-0.17678 	-0.00388507
0.0152 	-0.00058763 	-0.167442 	-0.00389461
0.0173714 	-0.000667683 	-0.157525 	-0.00388949
0.0195429 	-0.000733287 	-0.147046 	-0.00387622
0.0217143 	-0.000782064 	-0.135831 	-0.00385494
0.0238857 	-0.000814414 	-0.123511 	-0.00383013
0.0260571 	-0.000831304 	-0.109985 	-0.00380506
0.0282286 	-0.000833449 	-0.0955999 	-0.00378309
0.0304 	-0.000823955 	-0.080794 	-0.00376753
0.0325714 	-0.000806654 	-0.0658426 	-0.00376092
0.0347429 	-0.000784686 	-0.0508367 	-0.0037648
0.0369143 	-0.000760123 	-0.0357417 	-0.00377972
0.0390857 	-0.000733881 	-0.0204598 	-0.00380523
0.0412571 	-0.000705736 	-0.00487386 	-0.00383985
0.0434286 	-0.000674785 	0.0111955 	-0.0038814
0.0456 	-0.000640286 	0.0279059 	-0.00392552
0.0477714 	-0.000601553 	0.0453039 	-0.00396523
0.0499429 	-0.00055779 	0.0633563 	-0.00399224
0.0521143 	-0.000508422 	0.0818879 	-0.00399752
0.0542857 	-0.00045361 	0.100504 	-0.00397185
0.0564571 	-0.000397181 	0.118581 	-0.0039078
0.0586286 	-0.000344851 	0.135521 	-0.00380011
0.0608 	-0.000295025 	0.151341 	-0.00364007
0.0629714 	-0.00024415 	0.166615 	-0.00341145
0.0651429 	-0.000195172 	0.18173 	-0.0030942
0.0673143 	-0.000149456 	0.196739 	-0.00265997
0.0694857 	-0.000127129 	0.210382 	-0.00205935
0.0716571 	-0.000193365 	0.210235 	-0.00130162
0.0738286 	-0.000223374 	0.155198 	-0.000630625
0.076 	0 	0 	0
