0 	288.15
0.00217143 	289.321
0.00434286 	290.357
0.00651429 	291.077
0.00868571 	291.494
0.0108571 	291.76
0.0130286 	291.962
0.0152 	292.135
0.0173714 	292.294
0.0195429 	292.447
0.0217143 	292.601
0.0238857 	292.762
0.0260571 	292.931
0.0282286 	293.104
0.0304 	293.28
0.0325714 	293.459
0.0347429 	293.642
0.0369143 	293.832
0.0390857 	294.031
0.0412571 	294.244
0.0434286 	294.473
0.0456 	294.72
0.0477714 	294.989
0.0499429 	295.278
0.0521143 	295.587
0.0542857 	295.912
0.0564571 	296.246
0.0586286 	296.584
0.0608 	296.936
0.0629714 	297.33
0.0651429 	297.808
0.0673143 	298.457
0.0694857 	299.504
0.0716571 	301.414
0.0738286 	304.333
0.076 	307.75
