0 	0 	0 	0
0.00217143 	7.62797e-05 	-0.0834901 	-0.000346309
0.00434286 	0.000434194 	-0.127348 	-0.000551918
0.00651429 	0.000872427 	-0.139451 	-0.000688059
0.00868571 	0.00125938 	-0.135356 	-0.000784239
0.0108571 	0.00162801 	-0.126879 	-0.000854482
0.0130286 	0.00199022 	-0.117401 	-0.000909328
0.0152 	0.0023433 	-0.107578 	-0.000955031
0.0173714 	0.00268418 	-0.0975256 	-0.000994824
0.0195429 	0.00300996 	-0.0872761 	-0.00103062
0.0217143 	0.00331941 	-0.0767146 	-0.00106344
0.0238857 	0.00361408 	-0.0656191 	-0.00109369
0.0260571 	0.00389303 	-0.0539959 	-0.00112056
0.0282286 	0.00415403 	-0.0420714 	-0.00114269
0.0304 	0.00439486 	-0.0300459 	-0.00115867
0.0325714 	0.00461138 	-0.0180444 	-0.00116716
0.0347429 	0.00479766 	-0.00617632 	-0.00116735
0.0369143 	0.00494481 	0.00539553 	-0.00115923
0.0390857 	0.00504514 	0.016979 	-0.00114317
0.0412571 	0.00508987 	0.028903 	-0.00111791
0.0434286 	0.00506867 	0.0410406 	-0.00108168
0.0456 	0.00497478 	0.0533272 	-0.00103366
0.0477714 	0.00480363 	0.0657513 	-0.000972945
0.0499429 	0.0045539 	0.0783655 	-0.000898314
0.0521143 	0.00422803 	0.0913109 	-0.000807673
0.0542857 	0.00383245 	0.104851 	-0.000697894
0.0564571 	0.00337729 	0.119407 	-0.000565021
0.0586286 	0.00287621 	0.135566 	-0.000405572
0.0608 	0.00234703 	0.154027 	-0.000219885
0.0629714 	0.00181405 	0.175386 	-1.82394e-05
0.0651429 	0.00131636 	0.19963 	0.000171932
0.0673143 	0.000895951 	0.225613 	0.000305467
0.0694857 	0.000558956 	0.249112 	0.000320926
0.0716571 	0.000278573 	0.249731 	0.00017378
0.0738286 	7.24619e-05 	0.183035 	-1.5157e-05
0.076 	0 	0 	0
