0 	288.15
0.00217143 	289.109
0.00434286 	290.028
0.00651429 	290.777
0.00868571 	291.279
0.0108571 	291.609
0.0130286 	291.854
0.0152 	292.058
0.0173714 	292.245
0.0195429 	292.423
0.0217143 	292.592
0.0238857 	292.754
0.0260571 	292.908
0.0282286 	293.057
0.0304 	293.204
0.0325714 	293.352
0.0347429 	293.505
0.0369143 	293.666
0.0390857 	293.841
0.0412571 	294.034
0.0434286 	294.25
0.0456 	294.493
0.0477714 	294.765
0.0499429 	295.07
0.0521143 	295.409
0.0542857 	295.783
0.0564571 	296.193
0.0586286 	296.637
0.0608 	297.107
0.0629714 	297.609
0.0651429 	298.182
0.0673143 	298.924
0.0694857 	300.063
0.0716571 	301.982
0.0738286 	304.693
0.076 	307.75
